feature,exact_train,exact_num_train,pearson_train,spearman_train,mutual_info_train,exact_test,exact_num_test,pearson_test,spearman_test,exact_train_trans,pearson_train_trans,spearman_train_trans,mutual_info_train_trans
cat__Description_MULTI-MEDIA ROOM IN P.S. 78,,,,,,,,,,False,,,0.0
cat__Description_MULTI-PURPOSE PLAY AREA UPGRADE,,,,,,,,,,False,,,0.026012129744999335
cat__Description_MULTIMEDIA LIBRARY RENOVATION,,,,,,,,,,False,,,0.02528359978093153
cat__Description_MUSEUM BUS,,,,,,,,,,False,,,0.005568661767004102
cat__Description_MUSEUM RESTORATION,,,,,,,,,,False,,,0.0
cat__Description_MUSIC ROOM RENOVATION,,,,,,,,,,False,,,0.0
cat__Description_MUSIC ROOM UPGRADE,,,,,,,,,,False,,,0.00968370308671851
cat__Description_MUSIC SCHOOL RENOVATION,,,,,,,,,,False,,,0.0028575415667253523
cat__Description_NAC MULTIMEDIA LECTURE HALL,,,,,,,,,,False,,,0.0
cat__Description_NAC MULTIMEDIA LECTURE HALL TECHNOLOGY UPGRADE,,,,,,,,,,False,,,0.008101897841775951
cat__Description_NCO VAN PURCHASE,,,,,,,,,,False,,,0.0
cat__Description_NEONATAL CARE SUITES RENOVATION,,,,,,,,,,False,,,0.0
cat__Description_NETWORK CORE SWITCHES,,,,,,,,,,False,,,0.0
cat__Description_NETWORK SMART CLASSROOM AND INTEGRATED A/V,,,,,,,,,,False,,,0.0
cat__Description_NETWORK SWITCHES AND SERVERS,,,,,,,,,,False,,,0.03818168998278271
cat__Description_NETWORK SYSTEM ENHANCEMENT/REPLACEMENT,,,,,,,,,,False,,,0.0
cat__Description_NEW A+ STEM LABS AT P.S. 018 EDWARD BUSH,,,,,,,,,,False,,,0.0
cat__Description_NEW AMBULANCE FLATBUSH HATZOLAH,,,,,,,,,,False,,,0.0038050396259770025
cat__Description_NEW AUDIO/VISUAL SYSTEM IN LIBRARY AT PS161Q,,,,,,,,,,False,,,0.00925451730083715
cat__Description_NEW BBQ AREA,,,,,,,,,,False,,,0.014510341580534103
cat__Description_NEW BLEACKER FOR BASEBALL FIELD NEW DORP HIGH SCHOOL (PRINCIPAL DEIDRE DEANGELIS),,,,,,,,,,False,,,0.020776103548631575
cat__Description_NEW BUILDING CONSTRUCTION,,,,,,,,,,False,,,0.0
cat__Description_NEW BUILDING PROJECT PHASE II,,,,,,,,,,False,,,0.004533751047588019
cat__Description_NEW COMMUNITY CENTER (SHIRLEY CHISHOLM COMMUNITY CENTER) AT TILDEN PLAYGROUND IN BROOKLYN.  COST OF CONSTRUCTION. TOTAL COST IS 48.5 MILLION.,,,,,,,,,,False,,,0.0
cat__Description_NEW COMPUTERS FOR COMPUTER LAB AT THE FREDERIC R. AND MARGARET COUDERT CLUBHOUSE,,,,,,,,,,False,,,0.02014838944186259
"cat__Description_NEW COMPUTERS, PRINTERS, AND NETWORKING FOR THE SOUTH HOLLIS, CAMBRIA HEIGHTS, ST. ALBANS AND SOUTH JAMAICA LIBRARIES.",,,,,,,,,,False,,,0.0
cat__Description_NEW CONSTRUCTION,,,,,,,,,,False,,,0.0
"cat__Description_NEW CONSTRUCTION OF 213 UNITS OF AFFORDABLE HOUSING, AND 18,000 SF COMMUNITY FACILITY SPACE IN SOUNDVIEW",,,,,,,,,,False,,,0.0
cat__Description_NEW CORRIDOR ACCESS CONTROLS AND DOORS,,,,,,,,,,False,,,0.0
cat__Description_NEW DECORATIVE ELEMENTS ADJACENT TO ROOSEVELT ISLAND TRAM,,,,,,,,,,False,,,0.00257758404528996
cat__Description_NEW DOORS FOR CLASSROOMS,,,,,,,,,,False,,,0.006026973351489495
cat__Description_NEW ELEVATOR AT 72 COLUMBIA,,,,,,,,,,False,,,0.0
cat__Description_NEW EMERGENCY DEPARTMENT CONSTRUCTION,,,,,,,,,,False,,,0.0
"cat__Description_NEW FLOORING, TABLES AND CHAIRS, SCHOOL COURTYARD",,,,,,,,,,False,,,0.010065163367561247
cat__Description_NEW GAMING LAB,,,,,,,,,,False,,,0.020608039907945574
cat__Description_NEW GYM PADDING,,,,,,,,,,False,,,0.008488749212643754
cat__Description_NEW GYMNASIUM FLOOR,,,,,,,,,,False,,,0.005026357719429164
cat__Description_NEW HKS FACILITY AT 180 LIVINGSTON STREET,,,,,,,,,,False,,,0.01125516677701821
cat__Description_NEW HKS FACILITY AT 180 LIVINGSTON STREET OUTFITTING,,,,,,,,,,False,,,0.009232147132451907
cat__Description_NEW HVAC UNIT FOR PUBLIC ASSEMBLY SPACE AT I.S. 62,,,,,,,,,,False,,,0.012596943702609664
cat__Description_NEW HYDROPONIC LAB,,,,,,,,,,False,,,0.016015572690165847
cat__Description_NEW LAB CONSTRUCTION,,,,,,,,,,False,,,0.01445198317094043
cat__Description_NEW LAPTOP CARTS,,,,,,,,,,False,,,0.0
cat__Description_NEW LAPTOP DEVICES AND CANCELLING HEADPHONES FOR STUDENTS.,,,,,,,,,,False,,,0.0
cat__Description_NEW LAPTOPS,,,,,,,,,,False,,,0.008925251288872005
"cat__Description_NEW LOBBY AND WAITING AREA FOR PATIENTS; INCLUDE NEW RECEPTION DESK, ENLARGE MAIN ENTRYWAY AND NEW ADA COMPLIANT RESTROOM",,,,,,,,,,False,,,0.0
cat__Description_NEW MEDIA/DATA SCIENCE LAB,,,,,,,,,,False,,,0.0
cat__Description_NEW MOBILE FOOD PANTRY UNIT,,,,,,,,,,False,,,0.027007125905958773
cat__Description_NEW MOBILE SCIENCE LABORATORY.,,,,,,,,,,False,,,0.0
cat__Description_NEW MULTIPURPOSE ROOM,,,,,,,,,,False,,,0.009740597966820808
cat__Description_NEW MUSEUM,,,,,,,,,,False,,,0.0
cat__Description_NEW MUSEUM PROJECT,,,,,,,,,,False,,,0.014026301582792833
cat__Description_NEW PERIMETER FENCING,,,,,,,,,,False,,,0.0
"cat__Description_NEW PORTABLE HYPERFINE MRI MACHINE FOR OUR ICU, EMERGENCY DEPARTMENT AND NEUROLOGY TEAMS",,,,,,,,,,False,,,0.0
cat__Description_NEW PROJECTOR SCREEN FOR THE GYMNATORIUM,,,,,,,,,,False,,,0.0
cat__Description_NEW RESIDENTIAL DEVELOPMENT AT 141 MONTGOMERY STREET,,,,,,,,,,False,,,0.0
cat__Description_NEW ROOF AND REPLACEMENT OF THE HVAC SYSTEM,,,,,,,,,,False,,,0.0024980375957968093
cat__Description_NEW ROOFEXTERIOR WORKAND HVAC,,,,,,,,,,False,,,0.0
cat__Description_NEW SCIENCE LAB,,,,,,,,,,False,,,0.0
cat__Description_NEW SEATS FOR THE AUDITORIUM IN PS 105 IN THE BRONX,,,,,,,,,,False,,,0.010030068339672127
cat__Description_NEW SEATS IN AUDITORIUM AT PS 100Q,,,,,,,,,,False,,,0.0
"cat__Description_NEW SECURITY SYSTEM, INSIDE AND OUT AT PS 123Q",,,,,,,,,,False,,,0.0
cat__Description_NEW SENSORY GYM,,,,,,,,,,False,,,0.0
cat__Description_NEW SHUTTLE SHELTER BUILD UP,,,,,,,,,,False,,,0.012384695225370557
cat__Description_NEW SOUND SYSTEM FOR MUSIC ROOM,,,,,,,,,,False,,,0.0
"cat__Description_NEW STREET TREES FOR DISTRICT 34 (WILLIAMSBURG, BUSHWICK, RIDGEWOOD)",,,,,,,,,,False,,,0.009105566176924818
cat__Description_NEW STUDENT LOCKERS,,,,,,,,,,False,,,0.0007813506222271727
cat__Description_NEW TECH SYSTEM & WI-FI,,,,,,,,,,False,,,0.0
cat__Description_NEW TREE PLANTING WITH TREE GUARDS IN COUNCIL DISTRICT 3,,,,,,,,,,False,,,0.006453681592175187
cat__Description_NEW VEHICLE TO DELIVERY HOME MEALS,,,,,,,,,,False,,,0.016217224774779382
cat__Description_NEW VICTORY ROOF AND HVAC REPLACEMENT,,,,,,,,,,False,,,0.0030266127744491556
cat__Description_NEW WATER FOUNTAINS,,,,,,,,,,False,,,0.021949999916528462
cat__Description_NEW YORK CITY DEPARTMENT OF TRANSPORTATION - CHRISTOPHER LANE EXTENSION,,,,,,,,,,False,,,0.0
cat__Description_NEW YORK CITY DEPARTMENT OF TRANSPORTATION ADDITIONAL FUNDS (FUNDED IN FY 19 BY CM AND SPEAKER) TO COMPLETE PROJECT,,,,,,,,,,False,,,0.0
cat__Description_NEW YORK PUBLIC LIBRARY - TECHNOLOGY UPGRADES THROUGHOUT CD 49,,,,,,,,,,False,,,0.0
cat__Description_NEWTOWN HS FIELD CONPREHENSIVE RENOVATION,,,,,,,,,,False,,,0.0009079494343886552
cat__Description_NOBLE PLAYGROUND RECONSTRUCTION,,,,,,,,,,False,,,0.010651720089942529
cat__Description_NON-WATER-BASED FIRE SUPPRESSION,,,,,,,,,,False,,,0.009008335841048876
cat__Description_NORTH SERVICE YARD ACCESS,,,,,,,,,,False,,,0.0
cat__Description_NORTHERN MANHATTAN EQUITIES 111 TO DEVELOP TWO BUILDINGS COMPRISING OF 52 UNITS IN HARLEM NY.,,,,,,,,,,False,,,0.00390442899667498
cat__Description_NUYORICAN POETS CAFE RENOVATION,,,,,,,,,,False,,,0.0
cat__Description_NYC TECH COLLEGE - PEARL BUILDING RENOVATIONS,,,,,,,,,,False,,,0.007398087995683866
cat__Description_NYPD MOUNTED UNIT FOR FACILITY BETTERMENTS,,,,,,,,,,False,,,0.009466296293429544
cat__Description_NYPD SECURITY CAMERAS TO BE LOCATED IN COUNCIL DISTRICT 47.,,,,,,,,,,False,,,0.017680541533991345
cat__Description_New computers,,,,,,,,,,False,,,0.00293649265758944
cat__Description_OCCUPATIONAL THERAPY ROOM UPGRADES,,,,,,,,,,False,,,0.01471120946719573
cat__Description_OSBORN PLAYGROUND - CONVERT EXISTING FIELD TO SYNTHETIC TURF WITH PERIMETER TRACK AND ACCESS RAMP.  (PHASE 1),,,,,,,,,,False,,,0.012412943481559857
cat__Description_OUTDOOR AREA RENOVATIONS,,,,,,,,,,False,,,0.012920029718406667
cat__Description_OUTDOOR DIGITAL SIGN AND SCHOOL BEAUTIFICATION,,,,,,,,,,False,,,0.016055829907115182
cat__Description_OUTDOOR PLAZA CAMERAS FOR WISE TOWERS,,,,,,,,,,False,,,0.019088620364057007
cat__Description_OUTDOOR RENOVATION OF THE ENCLOSURE,,,,,,,,,,False,,,0.007304332907652089
cat__Description_OUTDOOR SCHOOL YARD RENOVATION,,,,,,,,,,False,,,0.0
cat__Description_OUTFIT AND EQUIPMENT FOR A THRIFT SHOP/CAFE.,,,,,,,,,,False,,,0.0
cat__Description_OUTFITTING A NEWLY RENOVATED SPACE TO EXPAND OHEL'S ABILITY TO PROVIDE MENTAL HEALTH THERAPY,,,,,,,,,,False,,,0.0
cat__Description_OUTFITTING FOR NEW HEADQUARTERS,,,,,,,,,,False,,,0.0
cat__Description_OUTFITTING THE BRONXS NEW MOBILE LAB,,,,,,,,,,False,,,0.0
cat__Description_OUTIFT NEW STEM CENTER AT THE ANDREW FREEMAN HOME,,,,,,,,,,False,,,0.0
cat__Description_OUTREACH VAN PURCHASE,,,,,,,,,,False,,,0.0
cat__Description_OUTWARD BOUND TECH UPGRADE,,,,,,,,,,False,,,0.016717115210067135
cat__Description_OVERHEAD DOOR REPLACEMENT,,,,,,,,,,False,,,0.0
cat__Description_OVERHEAD DOOR REPLACEMENT AT ENGINE 309/LADDER 159 BROOKLYN,,,,,,,,,,False,,,0.0004611394442761707
cat__Description_OVERHEAD DOOR REPLACEMENT FOR FDNY LADDER 119,,,,,,,,,,False,,,0.0011691312697843514
cat__Description_OVERHEAD DOORS,,,,,,,,,,False,,,0.003281078436997653
cat__Description_P.S. 5 DR. RONALD E. MCNAIR COMPUTER LAB UPGRADE,,,,,,,,,,False,,,0.0
cat__Description_P.S.101Q BATHROOM RENOVATIONS,,,,,,,,,,False,,,0.015439716888384858
cat__Description_P.S.139Q BATHROOM RENOVATIONS,,,,,,,,,,False,,,0.0
cat__Description_P.S.144Q WATER FOUNDATINS AND WATER BOTTLE FILL STATIONS,,,,,,,,,,False,,,0.012609905292995549
cat__Description_P.S.196Q WATER FOUNDATINS AND WATER BOTTLE FILL STATIONS,,,,,,,,,,False,,,0.001007551901222925
cat__Description_P.S.206Q BATHROOM RENOVATIONS,,,,,,,,,,False,,,0.0
cat__Description_P.S.220Q BATHROOM RENOVATIONS,,,,,,,,,,False,,,0.008676143421284976
cat__Description_P.S.220Q TECHNOLOGY PURCHASES,,,,,,,,,,False,,,0.014219146438333219
cat__Description_PA SYSTEM,,,,,,,,,,False,,,0.0
cat__Description_PA SYSTEM UPGRADE,,,,,,,,,,False,,,0.006419759120213975
cat__Description_PA System renovation,,,,,,,,,,False,,,0.012405407832567938
cat__Description_PA system renovation,,,,,,,,,,False,,,0.010526035829076186
cat__Description_PACKER,,,,,,,,,,False,,,0.0026685206294088104
cat__Description_PARAMOUNT HOTEL SUPRTV. HSG/SAFE HAVEN,,,,,,,,,,False,,,0.006339197518236972
cat__Description_PARK CONSTRUCTION AND UPGRADES (P  CN0986),,,,,,,,,,False,,,0.0093218608730945
cat__Description_PARK RENOVATION,,,,,,,,,,False,,,0.007874383747660474
cat__Description_PARK RENOVATIONS,,,,,,,,,,False,,,0.0
cat__Description_PARK TRAIL,,,,,,,,,,False,,,0.0
cat__Description_PARK UPGRADES,,,,,,,,,,False,,,0.01665129478025129
cat__Description_PARKHOUSE AT EAST RIVER STATE PARK,,,,,,,,,,False,,,0.0020927660701772766
cat__Description_PARKING LOT RECONSTRUCTION,,,,,,,,,,False,,,0.015741309275909998
cat__Description_PARKING LOT RENOVATION,,,,,,,,,,False,,,0.002695037843647441
cat__Description_PARKING LOT SECURITY POLES,,,,,,,,,,False,,,0.0
cat__Description_PARKING LOT/PLAYGROUND REPLACMENT,,,,,,,,,,False,,,0.012236354591434129
cat__Description_PARTICIPATORY BUDGETING: REAL TIME PASSENGER BUS ARRIVAL SIGNS,,,,,,,,,,False,,,0.0014833518179626637
cat__Description_PASSENGER VAN.,,,,,,,,,,False,,,0.01729046290007208
"cat__Description_PATH-PERMANET REPLACEMENT, RAIL TRACK WALK REHAB, LEAD PAINT ENCAPULSTION, LIGHTING",,,,,,,,,,False,,,0.021497090680464126
"cat__Description_PATHS, GRASS LAWNS DRAINAGE, LIGHTING,WATER SERVICE, DRINKING FOUNTAINS, BENCHES,LANDSCAPING.",,,,,,,,,,False,,,0.004989176854979682
cat__Description_PATHWAY REPAVINGS AND IMPROVEMENTS TO ENTRANCE TO PARK AS WELL AS MEMORIAL AREA UPGRADES,,,,,,,,,,False,,,0.0
cat__Description_PATHWAYS TO INCLUSION: ACCESSIBLE TRANSPORTATION VEHICLE PURCHASE FOR PERSONS WITH DISABILITIES,,,,,,,,,,False,,,0.0
cat__Description_PATIENTTOUCH PLATFORM FOR SAINT MARYS,,,,,,,,,,False,,,0.0
cat__Description_PERFORMING ARTS CENTER UPGRADES,,,,,,,,,,False,,,0.05121486842826162
cat__Description_PERIMETER SIDEWALKS,,,,,,,,,,False,,,0.005934846470474042
cat__Description_PERMAMENT HOME FOR THE BROOKLYN MUSUEM'S AFRICAN COLLECTION,,,,,,,,,,False,,,0.0
cat__Description_PET/CT SCANNER AT MOUNT SINAI ST. LUKES,,,,,,,,,,False,,,0.0
cat__Description_PHASE 1 (SPLIT FUND WITH CN1605),,,,,,,,,,False,,,0.01319590949861471
cat__Description_PHASE 1 OF CHESTER PARK,,,,,,,,,,False,,,0.0
cat__Description_PHASE 2,,,,,,,,,,False,,,0.0
cat__Description_PHASE 2  ELLA FITZGERALD,,,,,,,,,,False,,,0.0
cat__Description_PHASE 2 ADULT FITNESS AREA,,,,,,,,,,False,,,0.0
cat__Description_PHASE 2 OF RECONSTRUCTION OF THE HISTORIC MORRIS JUMEL MANSION,,,,,,,,,,False,,,0.003931074481207553
cat__Description_PHASE 2 RECONSTRUCT TWO SMALL ADJACENT PLAYGROUNDS INCLUDING PLAY EQUIPMENTSAFETY SURFACELANDSCAPINGLIGHTING,,,,,,,,,,False,,,0.006014232152838694
cat__Description_PHASE 2 RENOVATION OF 74 EAST 4TH STREET,,,,,,,,,,False,,,0.01493799919416361
cat__Description_PHASE 2 SCHOOL YARD REFURBISHMENT,,,,,,,,,,False,,,0.01354105067043676
cat__Description_PHASE 2 TO INCLUDE RECONSTRUCTION OF OVAL IN MARINE PARK.,,,,,,,,,,False,,,0.0
cat__Description_PHASE 3,,,,,,,,,,False,,,0.0
cat__Description_PHASE II OF CONSTRUCTION UPGRADES TO LAB FACILITIES - TECHNICAL ADJUSTMENT,,,,,,,,,,False,,,0.007842277696443745
cat__Description_PHASE II OF LIBRARY RENOVATION,,,,,,,,,,False,,,0.002372804551656671
cat__Description_PHASE II OF WINDOW/EXTERIOR RESTORATION,,,,,,,,,,False,,,0.0
cat__Description_PHASE TWO EXTERIER RENOVATION,,,,,,,,,,False,,,0.0
cat__Description_PHILIPS AZURION BIPLANE IMAGING SYSTEM PURCHASE (SPLIT FUND WITH NC0756),,,,,,,,,,False,,,0.01691594016326281
cat__Description_PHILIPS AZURION SYSTEM FOR TREATMENT OF STROKES AND ANEURYSMS (SPLIT FUND WITH,,,,,,,,,,False,,,0.0
cat__Description_PHYSICAL ACCESS CONTROL SYSTEM FOR THE NEWMAN VERTICAL CAMPUS,,,,,,,,,,False,,,0.0
cat__Description_PICK UP TRUCK (SPLIT FUND WITH PO CN0473),,,,,,,,,,False,,,0.0
cat__Description_PICK UP TRUCK (SPLIT FUND WITH PO CN0535),,,,,,,,,,False,,,0.0
cat__Description_PIER 45 PAVER AND LANDSCAPE RESTORATION,,,,,,,,,,False,,,0.0
cat__Description_PIER 51 PLAYGROUND RESURFACING AND CONCRETE BASE,,,,,,,,,,False,,,0.005129286224674345
cat__Description_PIER 84 DOG RUN RECONSTRUCTION,,,,,,,,,,False,,,0.0
cat__Description_PLANT 100 NEW TREES WITH GUARDS,,,,,,,,,,False,,,0.005597794762311814
cat__Description_PLANTING 30 NEW TREES WITH GUARDS ON SIDEWALKS THROUGHOUT THE DISTRICT.,,,,,,,,,,False,,,0.0
cat__Description_PLAY 4 ALL INCLUSIVE PLAYGROUND,,,,,,,,,,False,,,0.0
cat__Description_PLAY YARD RENOVATION,,,,,,,,,,False,,,0.0
cat__Description_PLAYGROUND,,,,,,,,,,False,,,0.0
cat__Description_PLAYGROUND  IS 51 (PRINCIPAL NICHOLAS MELE),,,,,,,,,,False,,,0.0
cat__Description_PLAYGROUND IMPROVEMENT FOR VLADECK HOUSES,,,,,,,,,,False,,,0.0
cat__Description_PLAYGROUND RECONSTRUCTION,,,,,,,,,,False,,,0.0
cat__Description_PLAYGROUND RENOVATION,,,,,,,,,,False,,,0.0
"cat__Description_PLAYGROUND RENOVATION INCLUDING REPAVING, PLAY EQUIPMENT WITH ADA ACCESS",,,,,,,,,,False,,,0.000534333418007904
cat__Description_PLAYGROUND RENOVATION.,,,,,,,,,,False,,,0.01640505473365561
cat__Description_PLAYGROUND RENOVATIONS,,,,,,,,,,False,,,0.014655813656374583
cat__Description_PLAYGROUND UPGRADE,,,,,,,,,,False,,,0.0
cat__Description_PLAYGROUND UPGRADE (SPLIT FUND WITH CN1433),,,,,,,,,,False,,,0.0
cat__Description_PLAYHOUSE RENOVATION AND UPGRADE,,,,,,,,,,False,,,0.02301229855815823
cat__Description_PLUMBING AND FA╬ñADE WORK,,,,,,,,,,False,,,0.009712225913620642
cat__Description_PLUMBING AND HEATING UPGRADES. HPD APPLICATION 13-351626-U7099.,,,,,,,,,,False,,,0.0
cat__Description_PODCAST & VIDEO PRODUCTION STUDIO,,,,,,,,,,False,,,0.0
cat__Description_PODIUM RENOVATION PROJECT,,,,,,,,,,False,,,0.0
cat__Description_PODIUM UPGRADES,,,,,,,,,,False,,,0.0
cat__Description_POINT-OF-CARE ULTRASOUND SYSTEM,,,,,,,,,,False,,,0.0204203291342262
cat__Description_POLICE BOAT,,,,,,,,,,False,,,0.012153477066822127
cat__Description_POMONOK COMMUNITY CENTER RENOVATION,,,,,,,,,,False,,,0.0021137001923277055
cat__Description_POND DREDGING (P CN0919),,,,,,,,,,False,,,0.007381213333857772
cat__Description_PORTABLE STAGE AND UTILITY VEHICLE,,,,,,,,,,False,,,0.0
cat__Description_PORTICO RESTORATION (PV NC1325),,,,,,,,,,False,,,0.0
cat__Description_PREGONES: NEW BUILDING (BRONX),,,,,,,,,,False,,,0.015454369874986718
cat__Description_PRESS BOX,,,,,,,,,,False,,,0.005180232084883052
cat__Description_PROGRAMMING VANS,,,,,,,,,,False,,,0.010230852109184951
cat__Description_PROJECT 5B SWAMP FOREST,,,,,,,,,,False,,,0.0
cat__Description_PROJECT RENEWAL HEADQUARTERS OUTFIT,,,,,,,,,,False,,,0.021159733780145906
cat__Description_PROJECT WILL PROVIDE 15 PROMETHEANS THROUGHOUT RIVERTON CHARTER SCHOOL,,,,,,,,,,False,,,0.003060512127884607
cat__Description_PROJECT WILL PROVIDE COMPUTERS AND COMPUTER CARTS,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE FOUNTAINS AND BOTTLE FILLING STATIONS AT 29Q037,,,,,,,,,,False,,,0.03152713157785403
cat__Description_PROJECT WILL PROVIDE FOUNTAINS AND BOTTLE FILLING STATIONS AT 29Q147,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE FOUNTAINS AND BOTTLE FILLING STATIONS AT 29Q892,,,,,,,,,,False,,,0.005760429066099526
cat__Description_PROJECT WILL PROVIDE LAPTOP CARTS AND LAPTOPS FOR 28Q284,,,,,,,,,,False,,,0.008750569333542124
cat__Description_PROJECT WILL PROVIDE LAPTOP CARTS AND LAPTOPS FOR 29Q176,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE LAPTOPS FOR THE INSTITUTE FOR HEALTH PROFESSIONS,,,,,,,,,,False,,,0.005985945340031051
cat__Description_PROJECT WILL PROVIDE LIGHTING AND SOUND UPGRADES FOR THE AUDITORIUM IN PS 140Q,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE SMARTBOARDS FOR SEVEN CLASSROOMS AT PATHWAYS COLLEGE PREPATORY SCHOOL,,,,,,,,,,False,,,0.0
"cat__Description_PROJECT WILL PROVIDE TECHNOLOGY UPGRADES FOR MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY HIGH SCHOOL",,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE TWO CLASSROOM LAB UPGRADES FOR PS 134 Q,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE TWO MOBILE SCIENCE CARTS,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE TWO WIRELESS CLASSROOM TECHNOLOGY ENVIRONMENTS,,,,,,,,,,False,,,0.0040219744324128115
cat__Description_PROJECT WILL PROVIDE TWO WIRELESS INTERACTIVE WHITE BOARD PRESENTATION STATIONS,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE UPGRADES TO THE ANTIQUATED SOUND SYSTEM,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL PROVIDE UPGRADES TO THE AUDITORIUM AT 29Q176,,,,,,,,,,False,,,0.010902291400856967
cat__Description_PROJECT WILL PROVIDE UPGRADES TO THE LOCKER ROOM FACILITIES AT 29Q490,,,,,,,,,,False,,,0.005257157027855008
cat__Description_PROJECT WILL PROVIDE WIRELESS CLASSROOM TECHNOLOGY FOR THREE CLASSROOMS,,,,,,,,,,False,,,0.0
cat__Description_PROJECT WILL UPGRADE THE GYMNASIUM FLOOR,,,,,,,,,,False,,,0.0
cat__Description_PROJECTION SYSTEM,,,,,,,,,,False,,,0.0
cat__Description_PROMETHEAN ACTIV PANELS,,,,,,,,,,False,,,0.0
"cat__Description_PROMETHEANAN BOARDS FOR P233 AND 60 NEW LAPTOPS WITH 2 LAPTOP CARTS, AND 14 NEW APPLE DESKTOP COMOPUTERS",,,,,,,,,,False,,,0.017666457511119837
cat__Description_PROPERTY ACQUISITION,,,,,,,,,,False,,,0.0
cat__Description_PROPERTY ACQUISTION TO BUILD A NEW COMMUNITY CENTER,,,,,,,,,,False,,,0.0
cat__Description_PROPOSED UPGRADE TO IMPROVE THE BUILDING'S ENERGY EFFICIENCY,,,,,,,,,,False,,,0.0
cat__Description_PROPSECT PARK ALLAINCE - RESTORATION OF FIELD 4 AT THE PARADE GROUND,,,,,,,,,,False,,,0.0
"cat__Description_PROSPECT PLAZA COMMUNITY CENTER IS A 14,000 SQ. FT. PURPOSE-BUILT MULTI-SERVICE FACILITY, AND THE PURPOSE OF THE REQUESTED FUNDING IS TO PROVIDE THE FURNITURE, FIXTURES AND EQUIPMENT (FFE) TO OUTFIT THE NEW FACILITY. THE CENTER INCLUDES A LARGE MULTI-PURP",,,,,,,,,,False,,,0.0
cat__Description_PROVIDE A TEMPORARY SPACE FOR WOODHAVEN LIBRARY DURING INTERIOR RENOVATION PROJECT,,,,,,,,,,False,,,0.0
cat__Description_PROVIDE TECHNOLOGY UPGRADES TO ALL NYPL LIBRARIES WITHIN DISTRICT 1,,,,,,,,,,False,,,0.03654568371729372
cat__Description_PS 175Q COOLING SYSTEM,,,,,,,,,,False,,,0.005100737061177973
cat__Description_PS 30K TECHNOLOGY PURCHASES,,,,,,,,,,False,,,0.0
cat__Description_PS111X CAFETERIA/MULTIPURPOSE ROOM,,,,,,,,,,False,,,6.92441704739366e-05
cat__Description_PUBLIC ADDRESS SYSTEM UPGRADE,,,,,,,,,,False,,,0.0014917418081701328
cat__Description_PUBLIC ANNOUNCEMENT SYSTEM REPLACEMENT AT 75Q048 (D75@PS48Q),,,,,,,,,,False,,,0.0
cat__Description_PUBLIC AREAS ACCESSIBILITY AND INCLUSION PROJECT,,,,,,,,,,False,,,0.009758914677940211
cat__Description_PUBLIC ROOF GARDEN,,,,,,,,,,False,,,0.0
cat__Description_PUBLIC SAFETY CAMERAS FOR 75TH AND 1ST AVENUE ON SOUTHWEST CORNER,,,,,,,,,,False,,,0.007653776495060605
cat__Description_PUBLIC SAFETY EQUIPMENT UPGRADES,,,,,,,,,,False,,,0.00016965612170860567
cat__Description_PURCHASE A MOBILE MAMMOGRAPHY SYSTEM,,,,,,,,,,False,,,0.0
cat__Description_PURCHASE COMPUTER BUILDING KITS FOR STUDENTS,,,,,,,,,,False,,,0.0
"cat__Description_PURCHASE COMPUTERS (LAPTOPS, DESKTOPS, CHROMEBOOKS, IPADS), PRINTERS AND SMARTBOARDS",,,,,,,,,,False,,,0.006318975008511529
cat__Description_PURCHASE DIGITAL FLUOROSCOPY,,,,,,,,,,False,,,0.0
cat__Description_PURCHASE EQUIPMENT FOR PT STUDY,,,,,,,,,,False,,,0.012210586143291735
cat__Description_PURCHASE LAPTOPS,,,,,,,,,,False,,,0.020936988979021187
cat__Description_PURCHASE LAPTOPS FOR 29Q492. TECHNOLOGY EQUIPMENT (MAC AIR - BROADCAST JOURNALISM PROGRAM) & CHROME BOOKS,,,,,,,,,,False,,,0.0
"cat__Description_PURCHASE LAPTOPS, CHROME BOOKS, SMARTBOARDS, MOBILE SMARTBORDS FOR RELATED SERVICE PROVIDERS, PRINTERS, AND ADDITIONAL TECHNOLOGY UPGRADES.",,,,,,,,,,False,,,0.0
cat__Description_PURCHASE MAMMOGRAM MACHINE AT NORTH CENTRAL BRONX HOSPITAL,,,,,,,,,,False,,,0.0
cat__Description_PURCHASE MULTIHOG FOR SANITATION TO MECHANICALLY CLEAN AND PLOW SNOW FROM BIKE LANES AND OTHER NARROW LOCATIONS.,,,,,,,,,,False,,,0.0037950176575334282
cat__Description_PURCHASE NEW AMBULANCE,,,,,,,,,,False,,,0.0
cat__Description_PURCHASE NEW DEVICES FOR ALL STUDENTS,,,,,,,,,,False,,,0.021522602683269554
