feature_out,importance
cat__Description_FUNDS WILL SUPPORT THE PATIENT CARE IMPROVEMENT CAPITAL PROJECT WHICH WILL RENOVATE AND UPDATE THE HEALTH CENTERS 125 WALKER STREET SITE,0.0
"cat__Description_FUNDS WILL SUPPORT THE RESTORATION OF THE HISTORIC MAIN QUAD, ELM TREES, SURFACE AND SUBSURFACE NEED TO BE UPGRADED, AS WELL AS REPIAR TO INSFRASTRUCTURE TO MINIMIZE FLOODING AND MUNICAPL SEWER ISSUES.",0.0
cat__Description_FUNDS WILL TOWARDS CONSTRUCTION OF VIBRANT AND GREEN PLAYGROUND WITH INTERACTIVE AND INNOVATIVE EQUIPMENT,0.0
cat__Description_FUNDS WOULD BE USED TO REPLACE WORN RUBBER MATTING AND INSTALL NEW EQUIPMENT,0.0
cat__Description_FURNISHINGS AND TECHNOLOGY REQUEST,0.0
cat__Description_FURNITURE & TECHNOLOGY UPGRADES,0.0
"cat__Description_FURNITURE, FIXTURES, AND EQUIPMENT (FFE) FOR THE SOLAR TWO BUILDING",0.0
"cat__Description_FURNITURE, FIXTURES, BOOK COLLECTION, TECH",0.0
cat__Description_FY17 RESO A AUDITORIUM  UPGRADE,0.0
cat__Description_FY18 RESO A AUDITORIUM  UPGRADE,0.0
cat__Description_FY19 RESO A IPDVS CAMERA INSTALLATION,0.0
cat__Description_GARBAGE COMPACTOR UPGRADES AT STRAUS HOUSES,0.0
"cat__Description_GATEWAY PROJECT IS A WAYFINDER TO MARK VARIOUS PORTIONS OF THE CHINATOWN, LITTLE ITALY AND OTHER WELL-KNOWN AREAS WITHIN LOWER MANHATTAN TO GUIDE THE PUBLIC THROUGHOUT THE VARIOUS NEIGHBORHOODS.",0.0
cat__Description_GATOR PURCHASE(S),0.0
cat__Description_GE VIVID E90 LEADERSHIP CV ULTRASOUND SCANNER,0.0
cat__Description_GEFFNER HOUSE SUPPORTIVE HSG RENOVATION,0.0
cat__Description_GENERAL STRUCTURAL UPGRADES,0.0
cat__Description_GENERAL TECHNOLOGY GRANT,0.0
cat__Description_GOODHEALTH SHUTTLES,0.0
cat__Description_GOVERNORS ISLAND BUILDING 301,0.0
"cat__Description_GRAND STREET SETTLEMENT, INC. - 80 PITT STREET INITIAL OUTFITTING",0.0
cat__Description_GREENE PLAYGROUND RENOVATION PHASE 2,0.0
cat__Description_GREENMARKET REGIONAL FOOD HUB,0.0
cat__Description_GREENTHUMB PROGRAM LAND ACQUISITION ON W 143RD STREET IN MANHATTAN,0.0
cat__Description_GYM RENOVATION THAT INCLUDES NEW FLOORING AND ADDITIONAL UPGRADES,0.0
cat__Description_GYM SUPPLEMENTAL COOLING PS274 GYMNASIUM,0.0
cat__Description_GYM UPGRADE,0.0
cat__Description_GYM UPGRADE WITH BASKETBALL HOOPS AND FLOOR FINISHING AT PS/MS124Q,0.0
cat__Description_GYMNAISUM UPGRADE,0.0
cat__Description_GYMNASIUM AND WATER BOTTLE REFILL STATIONS,0.0
cat__Description_GYMNASIUM NEW SOUND SYSTEM,0.0
cat__Description_GYMNASIUM RENOVATION,0.0
cat__Description_GYMNASIUM RENOVATION - FLOORING,0.0
cat__Description_GYMNASIUM RENOVATION FOR SPECIAL NEEDS STUDENT,0.0
cat__Description_GYMNASIUM SAFETY IMPROVEMENT,0.0
cat__Description_GYMNASIUM UPGRADE,0.0
"cat__Description_GYMNASIUM UPGRADES, INCLUDING BLEACHERS",0.0
cat__Description_GYNMASIUM COOLING PROJECT (PB),0.0
cat__Description_Gymnasium supplemental cooling,0.0
cat__Description_HAFFEN PARK UPGRADE,0.0
cat__Description_HANDBALL COURT AND PLAYGROUND EXPANSION,0.0
cat__Description_HANDBALL COURTS NEED TO BE RENOVATED,0.0
cat__Description_HARLEM MEER PROJECT (P  CN0248),0.0
cat__Description_HARLEM RENOVATION PROJECT,0.0
cat__Description_HARLEM YMCA RENOVATION,0.0
cat__Description_HAYES THEATER LIGHTING SYSTEM,0.0
cat__Description_HAYES THEATER SOUND SYSTEM,0.0
cat__Description_HAYES THEATER STAGE HOUSE ROOF,0.0
"cat__Description_HEALTH, SAFETY AND ADA PROJECTS",0.0
cat__Description_HEATING AND VENTILATION REPLACEMENT,0.0
cat__Description_HERE LIGHTING PROJECT,0.0
cat__Description_HISTORIC BUILDING REHAB AND CONSTRUCTION,0.0
cat__Description_HOME DELIVERED MEALS VEHICLES,0.0
cat__Description_HORACE GREELEY MIDDLE SCHOOL-LIBRARY UPGRADE,0.0
cat__Description_HOSPITAL-MODERNIZING IMAGING MRI EQUIP,0.0
"cat__Description_HOUSE RIGHT ELEVATOR (SPLIT FUND WITH NC0178, NC1347)",0.0
cat__Description_HOUSING DEVELOPMENT PLAN ON 37 HILLSIDE AVE. IN MANHATTAN,0.0
cat__Description_HUNTER COLLEGE - AUDITORIUM RENOVATION IN NORTH BUILDING,0.0
cat__Description_HUNTER COLLEGE CAMPUS SCHOOLS GYMNASIUM RENOVATION (HN CN0092),0.0
cat__Description_HUNTER COLLEGE CAMPUS SCHOOLS GYMNASIUM RENOVATION (HN CN0145),0.0
cat__Description_HUNTER COLLEGE TERRACE RENOVATION,0.0
cat__Description_HVAC + CLASSROOM,0.0
cat__Description_HVAC AND BOILER SERVICE,0.0
cat__Description_HVAC CAFETERIA AT MIDDLE SCHOOL Q072,0.0
cat__Description_HVAC FOR ELLIOTT COMMUNITY CENTER,0.0
cat__Description_HVAC INSTALLATION AND OTHER RENOVATIONS,0.0
cat__Description_HVAC PROJECT,0.0
cat__Description_HVAC REPLACEMENT,0.0
cat__Description_HVAC REPLACEMENT PROJECT (ED NC0755),0.0
cat__Description_HVAC SYSTEM FOR CAFETERIA,0.0
cat__Description_HVAC SYSTEM RENOVATION,0.0
cat__Description_HVAC SYSTEM UPGRADE (ED NC0290),0.0
cat__Description_HVAC SYSTEM UPGRADE (SPLIT FUND WITH ED NC1036),0.0
"cat__Description_HVAC SYSTEM UPGRADE AT FACILITY IN RICHMONHILL, QUEENS",0.0
cat__Description_HVAC UPGRADE,0.0
"cat__Description_HVAC UPGRADE, ROOF REPLACEMENT AND FAΓòƒADE REPLACEMENT",0.0
cat__Description_HVAC/MECHANICAL SYSTEMS UPGRADE,0.0
cat__Description_HYDROPONIC CLASSROOM,0.0
cat__Description_HYDROPONIC CLASSROOM IN AN EXISTING CLASSROOM,0.0
cat__Description_HYDROPONIC LAB,0.0
cat__Description_HYDROPONIC SCIENCE LAB,0.0
cat__Description_HYDROPONICS LAB,0.0
cat__Description_I.S. 171 AUDITORIUM UPGRADE B:K171 S:171,0.0
cat__Description_I/O FOR NEW 18-BED UNIT EXTENTION,0.0
cat__Description_ICAHN HOUSE - ROOF RENOVATION,0.0
cat__Description_IMPLEMENT ELECTRICAL UPGRADES TO IMPROVE SPACE EFFICIENCY FOR THE USE OF TECHNOLOGY AT THE CLINTON HILL LIBRARY.,0.0
cat__Description_IMPROVE PEDESTRIAN ACCESS TO MARINA,0.0
"cat__Description_IMPROVEMENTS AT INTERSECTIONS OF CLAY, FRANKLIN, AND COMMERCIAL.",0.0
cat__Description_IMPROVEMENTS FOR THE DEVELOPMENT,0.0
cat__Description_IMPROVEMENTS TO THE ART GALLERY,0.0
cat__Description_IMPROVEMENTS TO THE SPORTSCOATING IN THE CHILDREN'S PLAY AREA,0.0
"cat__Description_IMPROVEMENTS TO WEST HOUSTON STREET BETWEEN VARICK AND WASHINGTON STREETS, INCLUDING SIDEWALK WIDENING, GREENERY, SEATING, LIGHTING, PROTECTED BIKE LANE AND CONNECTION TO THE HUDSON RIVER PARK GREENWAY (SPLIT FUND WITH HW CN0990)",0.0
cat__Description_INDIA HOME TECHNICAL ADJUSTMENT,0.0
cat__Description_INDOOR GYMNASIUM RENOVATION FOR SOUTH BRONX PREPARATORY,0.0
cat__Description_INFRASTRUCTURE IMPROVEMENTS,0.0
"cat__Description_INFRASTRUCTURE REPAIR FOR BUILDING 1,8 AND 11",0.0
cat__Description_INGERSALL LECTURE HALLS,0.0
cat__Description_INITIAL OUFITTING OF NEWLY RENOVATED DANCE ROOM,0.0
cat__Description_INITIAL OUTFIT FOR SCHOOL EXPANSION,0.0
cat__Description_INITIAL OUTFITTING,0.0
cat__Description_INITIAL OUTFITTING (NC1212),0.0
"cat__Description_INITIAL OUTFITTING AT 89-14 PARSONS BLVD TO BRING MODERN, AFFORDABLE CO-WORKING SPACE TO JAMAICA AND SOUTHEAST QUEENS.",0.0
"cat__Description_INITIAL OUTFITTING FOR A COMMUNITY HEALTH FACILITY AT  5115 15TH AVENUE, BROOKLYN, NY 11219",0.0
cat__Description_INITIAL OUTFITTING FOR NEW CAMPUS FACILITIES,0.0
cat__Description_INITIAL OUTFITTING FUNDS FOR ENVIRONMENTAL EDUCATION CENTER,0.0
"cat__Description_INITIAL OUTFITTING FURNITURE, OPENING DAY BOOK COLLECTION, AND TECHNOLOGY.",0.0
"cat__Description_INITIAL OUTFITTING OF NEW FACILITY AT 1400-1404 CONEY ISLAND AVENUE, BROOKLYN TO SERVE AS A CENTER FOR INDIVIDUALS WITH INTELLECTUAL AND DEVELOPMENTAL DISABILITIES.",0.0
cat__Description_INITIAL OUTFITTING OF OHEL'S 4TH FLOOR AT THEIR 1268 EAST 14TH STREET LOCATION.,0.0
cat__Description_INITIAL OUTFITTING OF RECREATION CENTER,0.0
"cat__Description_INITIAL OUTFITTING OF THE NEW FIREHOUSE, LOCATED AT 269 HENRY STREET.",0.0
cat__Description_INSTALL A BRAND-NEW LARGE CHILDREN'S SPRINKLER SYSTEM IN THE CENTER OF TODT HILL HOUSES DEVELOPMENT.,0.0
cat__Description_INSTALL ADULT FITNESS EQUIPMENT,0.0
cat__Description_INSTALL AIR CONDITIONER SYSTEM IN CAFETERIA. NOT WINDOW AC UNIT.,0.0
cat__Description_INSTALL CAMERAS IN ST. MARY'S PARK,0.0
cat__Description_INSTALL COOLING SYSTEM IN THE Q126 AUDITORIUM,0.0
"cat__Description_INSTALL NEW CURTAINS, UPGRADE SOUND SYSTEM, AND INSTALL ACOUSTIC TILES",0.0
cat__Description_INSTALL ON-SITE WATER SPIGOT FOR PLANTS,0.0
cat__Description_INSTALL SECURITY CAMERAS AT ASTORIA HOUSES,0.0
cat__Description_INSTALL SHADE STRUCTURE OVER SANDBOX AND REPLACE NON-WORKING PLAYGROUND STRUCTURES WITH VIABLE EQUIPMENT.,0.0
"cat__Description_INSTALL SOLAR PANELS ON EVERY SOLAR-READY SCHOOL IN DISTRICT 22 (I.S.126Q, I.S.141Q, P.S. 171Q)",0.0
cat__Description_INSTALL SPLIT UNIT AIR CONDITIONING IN THE MS88 AUDITORIUM,0.0
cat__Description_INSTALL TREE GUARDS ACROSS COUNCIL DISTRICT 1,0.0
cat__Description_INSTALL WATER SERVICE AT SIR WILLIAM'S DOG RUN,0.0
"cat__Description_INSTALLATION AND REPLACING MACBOOK'S, LAPTOP CARTS, PRINTERS.",0.0
cat__Description_INSTALLATION OF 11 NEW SLIDING DOOR SYSTEMS AT THE ENTRY OF THE BUILDINGS,0.0
cat__Description_INSTALLATION OF 29 TREE GUARDS AT TREE PITS ACROSS DISTRICT 29,0.0
cat__Description_INSTALLATION OF 7 WATER BOTTLE REFILLING STATIONS,0.0
cat__Description_INSTALLATION OF A HYDROPONIC SCIENCE LEARNING EQUIPMENT AT P.S. 85Q,0.0
cat__Description_INSTALLATION OF A NEW AUDITORIUM AV SYSTEM AT WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,0.0
cat__Description_INSTALLATION OF A NEW GYM DIVIDER,0.0
cat__Description_INSTALLATION OF A STEM ROOM AT PS147,0.0
cat__Description_INSTALLATION OF ADULT FITNESS EQUIPMENT AT EWEN PARK,0.0
cat__Description_INSTALLATION OF GREEN ROOF,0.0
cat__Description_INSTALLATION OF HYDROPONIC SCIENCE LEARNING EQUIPMENT AT LONG ISLAND CITY HS,0.0
cat__Description_INSTALLATION OF HYDROPONIC SCIENCE LEARNING EQUIPMENT AT P.S.171Q,0.0
cat__Description_INSTALLATION OF HYDROPONIC SCIENCE LEARNING EQUIPMENT AT P.S.17Q,0.0
cat__Description_INSTALLATION OF HYDROPONIC SCIENCE LEARNING EQUIPMENT AT Q300,0.0
cat__Description_INSTALLATION OF HYDROPONIC SCIENCE LEARNING EQUIPMENT AT THE YOUNG WOMEN'S LEADERSHIP SCHOOL IN ASTORIA,0.0
cat__Description_INSTALLATION OF NEW SOUND SYSTEM AND PROJECTOR AT THE PS 90 AUDITORIUM,0.0
cat__Description_INSTALLATION OF NYPD ARGUS CAMERA AT THE CORNER OF CLARENDON RD AND FLATBUSH AVE.70 PRECINCT,0.0
cat__Description_INSTALLATION OF NYPD ARGUS CAMERA AT THE INTERSECTION OF UTICA AVENUE AND CHURCH AVENUE,0.0
cat__Description_INSTALLATION OF PAVING AND OTHER IMPROVEMENTS,0.0
cat__Description_INSTALLATION OF SECURITY CAMERAS AT PS 24,0.0
cat__Description_INSTALLATION OF SECURITY EQUIPMENT,0.0
cat__Description_INSTALLATION OF SECURITY SCREENS AT GOTHAM HEALTH RIDGEWOOD,0.0
cat__Description_INSTALLATION OF SKATE PARK AND FITNESS EQUIPMENT,0.0
cat__Description_INSTALLATION OF TREE GUARDS ON AVENUES IN DISTRICT 3,0.0
cat__Description_INSTALLATION OF TREES AND ACCOMPANYING TREE GUARDS IN DISTRICT 19,0.0
cat__Description_INSTALLATION OF WALL PADDING AND NEW GYMNASIUM BLEACHERS,0.0
cat__Description_INSTRUCTIONAL TECHNICAL EQUIPMENT,0.0
"cat__Description_INTERACTIVE BOARDS, COMPUTERS AND LAPTOP PURCHASES FOR P4K@PS65",0.0
"cat__Description_INTERACTIVE PANELS, LAPTOPS",0.0
cat__Description_INTERACTIVE WHITEBOARDS AND TABLETS,0.0
cat__Description_INTERIOR AND EXTERIOR RENOVATION,0.0
cat__Description_INTERIOR FIT OUT OF NEW MULTIPURPOSE FACILITY,0.0
cat__Description_INTERIOR FITOUT OF NEW MULTIPURPOSE FACILITY,0.0
cat__Description_INTERIOR RENOVATIONS,0.0
cat__Description_INTERIOR RENOVATIONS AT LEFRAK CITY LIBRARY,0.0
cat__Description_INTERIOR/EXTERIOR RENOVATION,0.0
cat__Description_INTERNAL WATER SUPPLY UPGRADES FOR HARDING PARK COMMUNITY GARDEN,0.0
cat__Description_INTERNAL WATER SYSTEM WITH WATER BOTTLE REFILL AT THE WATERFRONT COMMUNITY GARDEN,0.0
cat__Description_INTRAOCULAR LENS (IOL) INSTALLATION AND LUMENIS PULSE 100H HOLMIUM LASER TO TREAT AN ENLARGED PROSTATE GLAND,0.0
cat__Description_IO FOR NEW 18 BED UNIT,0.0
cat__Description_IP SURVEILLANCE CAMERA INSTALLATION,0.0
cat__Description_IPAD CART FOR READING PROGRAM,0.0
cat__Description_IPDCS CAMERA INSTALLATION,0.0
cat__Description_IPDVS CAMERA INSTALLATION,0.0
cat__Description_IPDVS INSTALLATION,0.0
cat__Description_IRISH ARTS CENTER 51ST STREET BUILDING DEVELOPMENT PROJECT,0.0
cat__Description_IT EQUIPMENT PROJECT,0.0
cat__Description_IT LIBRARY BUILDING ENTRANCE,0.0
cat__Description_IT NETWORK RESILIENCY SYSTEM (NETWORK/DATA SECURITY),0.0
cat__Description_IT SYSTEM,0.0
cat__Description_IT SYSTEM FOR PRINTING,0.0
cat__Description_IT SYSTEM UPGRADES,0.0
cat__Description_IT UPGRADES,0.0
cat__Description_IT UPGRADES AT THREE PROGRAMMATIC SITES (SPLIT FUND WITH NC0013),0.0
"cat__Description_IT UPGRADES FOR COMPUTER LABS AT THE COMMUNITY CONSULTATION CENTER; BOYS AND GIRLS REPUBLIC, AND THE JACOB RIIS CORNERSTONE. (SPLI T FUND WITH NC0047)",0.0
cat__Description_Installation of Turf field,0.0
cat__Description_JAMAICA YMCA,0.0
cat__Description_JCCGCI HOME DELIVERED MEALS VEHICLE,0.0
cat__Description_JJ CARTY PARK - COMPLETE RENOVATION OF PLAYGROUND,0.0
cat__Description_JOHN JAY - REPLACEMENT OF CRITICAL NETWORKING EQUIP,0.0
cat__Description_JOYCE THEATER HVAC SYSTEM REPLACEMENT,0.0
cat__Description_JOYCE THEATER SOUND SYSTEM,0.0
cat__Description_KCS COMMUNITY CENTER,0.0
cat__Description_KIDS CULTURE GARDEN,0.0
cat__Description_KINGSLAND HOMESTEAD RENOVATION,0.0
cat__Description_KITCHEN AND CAFETERIA COOLING PROJECTS (NOT WINDOW AC),0.0
cat__Description_KITCHEN AND CAFETERIA UPGRADES,0.0
cat__Description_KITCHEN RENOVATION AT 8 EAST THIRD STREET HOMELESS SHELTER,0.0
"cat__Description_KITCHEN RENOVATION, INCLUDING INSTALLATION OF NEW CABINTERY, SINK, STOVE AND KITCHEN EQUIPMENT",0.0
cat__Description_KITCHEN UPDATE AT SEAVIEW,0.0
cat__Description_KOSHER FOOD NETWORK WAREHOUSE BLDG - TO EXPAND AND MAINTAIN KOSHER FOOD NETWORK WAREHOUSE.,0.0
cat__Description_KOSHER FOOD NETWORK WAREHOUSE BUILDING,0.0
cat__Description_KOSHER FOOD PROGRAM REFRIGERATED TRUCK,0.0
cat__Description_LAB RENOVATION AND IMPROVEMENTS,0.0
cat__Description_LACTATION ROOM ADDITION AT EMS DIVISION 1/STATION 10,0.0
cat__Description_LAPTOP AND SMARTBOARD PURCHASE,0.0
cat__Description_LAPTOP AND TECHNOLOGY UPGRADES,0.0
cat__Description_LAPTOP CARTS,0.0
cat__Description_LAPTOP CARTS FOR P.S/I.S 157 STUDENTS,0.0
cat__Description_LAPTOP CARTS FOR STUDENTS AT IS 528,0.0
cat__Description_LAPTOP CARTS WITH LAPTOPS,0.0
cat__Description_LAPTOP COMPUTERS AND CARTS,0.0
"cat__Description_LAPTOP COMPUTERS, CHROMEBOOKS AND CARTS",0.0
cat__Description_LAPTOP PURCHASES,0.0
cat__Description_LAPTOP PURCHASES FOR FOREST HILLS HIGH SCHOOL,0.0
cat__Description_LAPTOP UPGRADES,0.0
cat__Description_LAPTOPS & CARTS,0.0
cat__Description_LAPTOPS & PROMETHEAN BOARDS,0.0
cat__Description_LAPTOPS AND CARTS,0.0
cat__Description_LAPTOPS FOR COMPUTER BASED TESTING,0.0
cat__Description_LAPTOPS IN SCHOOL,0.0
"cat__Description_LAPTOPS, LAPTOP CHARGING CARTS AND TECHNOLOGY PURCHASES FOR EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION",0.0
"cat__Description_LAPTOPS, SMART BOARDS",0.0
cat__Description_LARGE YARD RENOVATION,0.0
cat__Description_LEARNING GARDEN AT PS312,0.0
"cat__Description_LED DISPLAY SYSTEM (SPLIT FUNDED BY 4 MEMBERS.  SEE ALSO NC0019, NC0717, AND NC0757 @$37K EACH FOR TOTAL OF $148K)",0.0
"cat__Description_LED DISPLAY SYSTEM (SPLIT FUNDED BY 4 MEMBERS.  SEE ALSO NC0019, NC0757, AND NC0777 @$37K EACH FOR TOTAL OF $148K)",0.0
"cat__Description_LED DISPLAY SYSTEM (SPLIT FUNDED BY 4 MEMBERS.  SEE ALSO NC0717, NC0757, AND NC0777 @$37K EACH FOR TOTAL OF $148K)",0.0
cat__Description_LED RIBBON INSTALLATION. CAPGRANTS ID 133680286-F2856.,0.0
cat__Description_LEGACY PATIENT MONITORING SYSTEM (HL NC0825),0.0
cat__Description_LIBRARY ARCHIVES CENTER (HN CN0090),0.0
cat__Description_LIBRARY ARCHIVES CENTER (HN CN1439),0.0
cat__Description_LIBRARY EXPANSION,0.0
cat__Description_LIBRARY KIOSKS,0.0
cat__Description_LIBRARY LAPTOP LOCKER AT BOROUGH PARK LIBRARY,0.0
cat__Description_LIBRARY MEDIA CENTER,0.0
cat__Description_LIBRARY MULTIMEDIA CENTER,0.0
cat__Description_LIBRARY RENOVATION,0.0
cat__Description_LIBRARY UPGRADE,0.0
cat__Description_LIBRARY UPGRADE  PS 26 (PRINCIPAL LAURA KUMP),0.0
cat__Description_LIBRARY UPGRADE AT PS354Q,0.0
cat__Description_LIBRARY UPGRADE COMPLETION (WAS UNDERFUNDED FY 18),0.0
cat__Description_LIBRARY UPGRADE FOR MEDIA AT PS123Q,0.0
cat__Description_LIBRAY UPGRADE,0.0
cat__Description_LIFE OF HOPE CENTER,0.0
cat__Description_LIFT PROJECT,0.0
cat__Description_LIGHTING AND FENCING IMPROVEMENTS,0.0
cat__Description_LIGHTING FOR BIKE PATH IN CO-OP CITY,0.0
cat__Description_LIGHTING FOR MORRIS JUMEL NEIGHBORHOOD ASSOCIATION,0.0
cat__Description_LIGHTING SYSTEM AT INWOOD HILL PARK BASEBALL FIELD,0.0
cat__Description_LIGHTING UPGRADE,0.0
"cat__Description_LIGHTING, PROJECTOR, CURTAINS, AUDIO EQUIPMENT, PORTABLE CHOIR RISERS, PORTABLE DANCE FLOOR",0.0
cat__Description_LILIAN WEBER SCHOOL OF ARTS (PS84) BATHROOM UPGRADE (PB),0.0
cat__Description_LITERACY CENTER/PUBLISHING HUB/LIBRARY FOR LIBERTY HIGH SCHOOL.,0.0
cat__Description_LIVE ARTS LOBBY RENOVATION,0.0
cat__Description_LIVE STREAMING SYSTEM,0.0
cat__Description_LOBBY ACCESSIBILITY RAMP,0.0
cat__Description_LOBBY RENOVATION PROJECT,0.0
cat__Description_LOCKER ROOM CONVERSION TO MULTIPURPOSE SPACE (E  CN0103),0.0
cat__Description_LOCKER ROOM UPGRADE - SI TECHNICAL HIGH SCHOOL  (PRINCIPAL MARK ERLENWEIN),0.0
cat__Description_LONG ISLAND CITY RENOVATION,0.0
cat__Description_LOWER EAST SIDE PLAYGROUND SOCCER FIELD REDESIGN,0.0
cat__Description_LUCILE PALMARO CLUBHOUSE EXPANSION/POOL RENOVATION,0.0
cat__Description_LYDIG AVE. & WHITE PLAINS ROAD,0.0
cat__Description_MACBOOK COMPUTERS & CARTS,0.0
cat__Description_MACBOOK LAPTOPS AND INTERACTIVE SMART BOARDS FOR CLASSROOMS.,0.0
"cat__Description_MACOMBS EDUCATIONAL CAMPUS (IS 232). AUDITORIUM UPGRADES:  CHAIRS, CURTAINS (STAGE & WINDOWS), STAGE FLOOR TILE PROJECTOR, SOUND SYSTEM, PAINT & SPLIT AC SYSTEM",0.0
cat__Description_MADISON SQUARE LIGHT PROJECT,0.0
cat__Description_MADISON SQUARE PARK IMPROVEMENTS,0.0
cat__Description_MAIN OFFICE RELOCATION PS 38 (PRINCIPAL NANCY MURILLO),0.0
cat__Description_MAINTENANCE FA╬ñADE AND PARAPET WORK OF THE GOODMAN CENTER,0.0
cat__Description_MAKE COMMUNITY CENTER ACCESSIBLE TO RESIDENTS AND COMMUNITY MEMBERS.,0.0
cat__Description_MAKER SPACE LAB,0.0
cat__Description_MARKERSPACE LAB,0.0
cat__Description_MEAT MARKET REFRIGERATION SYSTEM,0.0
cat__Description_MECHANICAL SYSTEM UPGRADE,0.0
cat__Description_MEDGAR EVERS COLLEGE - ATHLETIC CENTER,0.0
cat__Description_MEDIA CENTER & RECORDING STUDIO,0.0
cat__Description_MEDIA CENTER CONSTRUCTION AND INITIAL FIT OUT,0.0
cat__Description_MEDIA CENTER IN LIBRARY AT PS080Q,0.0
"cat__Description_MEDIA CENTER UPGRADES, INCLUDING PODCAST ROOMS.",0.0
cat__Description_MEDIA LAB AND PRODUCTION STUDIO TECHNOLOGY UPGRADES FOR AFTER SCHOOL PROGRAMS. (ED NC017),0.0
cat__Description_MEDIA STUDIO,0.0
cat__Description_MEDIA STUDIO UPGRADE,0.0
cat__Description_MELROSE LIBRARY OUTFITTING,0.0
cat__Description_MERCHANT'S HOUSE MASONRY STOOP AND CAST IRON RAILINGS,0.0
cat__Description_MET COUNCIL FOOD NETWORK WAREHOUSE,0.0
"cat__Description_MHANY MANAGEMENT, INC. WITH CYPRESS HILLS LOCAL DEVELPMENT CORPORATION AND URBAN BUILDERS ARE DEVELOPING CHESTNUT COMMONS, A MIXED-USE, 247 UNIT,  100% AFFORDABLE HOUSING PROJECT AT DINSMORE AND CHESTNUT STREETS IN EAST NEW YORK.",0.0
"cat__Description_MICROSCOPES FOR THE BIOBUS I MOBILE SCIENCE LAB AND FOR SCIENCE STATIONS AT SCHOOLS AND COMMUNITY CENTERS TO PROVIDE SCHOOL DAY, AFTER SCHOOL, AND SCHOOL BREAK SCIENCE CLASSES AND PUBLIC SCIENCE EVENTS.",0.0
"cat__Description_MIXED USE DEVELOPMENT WITH 275 UNITS AFFORDABLE HOUSING, EDUCATION HUB AND COMMUNITY CENTER",0.0
cat__Description_MOBILE 35-FT LEGAL VAN,0.0
cat__Description_MOBILE DENTAL VAN FOR EZRA'S SCHOOL-BASED DENTAL HOME PROGRAM,0.0
cat__Description_MOBILE HEALTHCARE VEHICLE,0.0
"cat__Description_MOBILE LAPTOP LABS, DESKTOPS, 3D PRINTERS FOR COMP SCI HIGH SCHOOL",0.0
cat__Description_MOBILE MEDICAL VAN,0.0
cat__Description_MOBILE MODULAR FIRE TRAINER VEHICLE,0.0
cat__Description_MOBILE PANTRY TRUCK,0.0
cat__Description_MOBILE SCIENCE CARTS AND TECHNOLOGY UPGRADE,0.0
cat__Description_MOBILE SCIENCE LAB,0.0
cat__Description_MOBILE STEAM/STEM LAB,0.0
cat__Description_MOBILE STEM LAB,0.0
"cat__Description_MODERNIZATION AND REPLACEMENT OFMECHANICAL AND ELECTRIC SYSTEMS.  NEW AIR HANDLERS, CONTROL SYSTEMS, DAMPERS, VALVES, HYDRONIC PIPE RISERS, ELECTRICAL MOTOR STARTERS AND DISTRIBUTION PANES.",0.0
"cat__Description_MODERNIZE RESIDENT BATHROOMS, HALLWAYS, STAIRWELLS, EMERGENCY LIGHTING, AND MORE",0.0
"cat__Description_MODERNIZE THE HEATING, VENTILATION, AND AIR CONDITIONING SYSTEM (ED NC1213)",0.0
cat__Description_MODULAR FURNITURE FOR SEWING LAB AND CLASSROOMS WITH AUTISTIC STUDENTS.,0.0
"cat__Description_MOLD & ASBESTOS ABATEMENT, PLUMBING, ELECTRICAL, HVAC, AND A RESTRUCTURE/REMODEL",0.0
cat__Description_MOSHOLU ENTRANCE AND WELCOME CENTER,0.0
"cat__Description_MOUNT EDEN CHILDREN'S ACADEMY. SMART BOARDS, LAPTOPS, CARTS",0.0
cat__Description_MOVABLE PROPERTY,0.0
cat__Description_MOVABLE PROPERTY FOR INITIAL OUTFITTING,0.0
cat__Description_MOVEABLE PROPERTY - STANDALONE EQUIPMENT AND/OR EQUIPMENT SYSTEM,0.0
cat__Description_MOVEABLE PROPERTY FOR INITIAL OUTFITTING AT INNOVATION CENTER,0.0
cat__Description_MOVEABLE SEATING SYSTEM,0.0
cat__Description_MRI PATIENT MONITOR,0.0
cat__Description_MRI SUITE REPLACEMENT,0.0
cat__Description_MSQ ICU CONSTRUCTION,0.0
cat__Description_MUCH NEEDED LIBRARY UPGRADE TO PROMOTE AND STIMULATE AN ENVIRONMENT FOR ACADEMIC STEAM AND TECH LEARNING FOR STUDENTS.,0.0
cat__Description_MULTI - PURPOSE PLAY AREA RECONSTRUCTION/LAWN CONSTRUCTION,0.0
cat__Description_MULTI-MEDIA ROOM IN P.S. 78,0.0
cat__Description_MULTI-PURPOSE PLAY AREA UPGRADE,0.0
cat__Description_MULTIMEDIA LIBRARY RENOVATION,0.0
cat__Description_MUSEUM BUS,0.0
cat__Description_MUSEUM RESTORATION,0.0
cat__Description_MUSIC ROOM RENOVATION,0.0
cat__Description_MUSIC ROOM UPGRADE,0.0
cat__Description_MUSIC SCHOOL RENOVATION,0.0
cat__Description_NAC MULTIMEDIA LECTURE HALL,0.0
cat__Description_NAC MULTIMEDIA LECTURE HALL TECHNOLOGY UPGRADE,0.0
cat__Description_NCO VAN PURCHASE,0.0
