project_id,date,material,quantity,unit,unit_price_estimated,total_cost_estimated,is_synthetic,source
BOYS & GIRLS HS - BROOKLYN,2024-01-08,rebar,14.682,tons,842.74,12373.11,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-08-01,aggregate,8.609,tons,15.51,133.53,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-01-21,aggregate,6.113,tons,13.67,83.56,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-10-19,rebar,15.057,tons,820.17,12349.3,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-07-04,lumber,17.354,board_feet,1.39,24.12,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-05-10,lumber,9.991,board_feet,1.33,13.29,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-08-13,aggregate,0.234,tons,14.59,3.41,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-04-06,steel,9.266,tons,969.32,8981.72,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-06-25,cement,0.704,tons,110.03,77.46,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-04-07,steel,17.992,tons,1069.74,19246.76,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-07-16,steel,12.438,tons,796.85,9911.22,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-03-16,lumber,12.753,board_feet,1.12,14.28,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-07-29,steel,19.442,tons,1103.7,21458.14,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-10-11,lumber,3.027,board_feet,1.15,3.48,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-03-18,cement,3.487,tons,132.54,462.17,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-01-21,rebar,12.687,tons,800.79,10159.62,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-10-31,rebar,16.495,tons,709.12,11696.93,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-11-23,steel,13.171,tons,1025.77,13510.42,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-12-30,cement,2.207,tons,120.25,265.39,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-04-22,steel,5.995,tons,966.49,5794.11,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-05-02,steel,0.326,tons,866.42,282.45,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-08-23,steel,20.267,tons,1085.03,21990.3,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-12-07,cement,0.261,tons,113.79,29.7,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-04-13,cement,10.612,tons,140.83,1494.49,True,synthetic_generator_v1
BOYS & GIRLS HS - BROOKLYN,2024-05-03,cement,21.795,tons,142.72,3110.58,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-03-10,steel,5.832,tons,1120.43,6534.35,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-05-16,steel,16.829,tons,903.53,15205.51,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-05-26,cement,29.883,tons,133.23,3981.31,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-10-25,steel,4.741,tons,854.21,4049.81,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-03-21,aggregate,8.538,tons,14.65,125.08,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-06-07,steel,2.833,tons,1023.62,2899.92,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-01-29,aggregate,1.542,tons,17.37,26.78,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-04-25,cement,2.237,tons,148.13,331.37,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-12-14,cement,19.249,tons,137.08,2638.65,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-09-10,rebar,7.798,tons,825.15,6434.52,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-03-26,steel,8.801,tons,1027.76,9045.32,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-08-16,cement,3.413,tons,145.98,498.23,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-10-12,lumber,2.248,board_feet,1.41,3.17,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-12-02,lumber,11.328,board_feet,1.37,15.52,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-03-31,aggregate,14.205,tons,15.51,220.32,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-05-16,aggregate,2.712,tons,13.04,35.36,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-09-11,steel,1.372,tons,998.32,1369.7,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-12-12,cement,0.428,tons,135.19,57.86,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-07-29,lumber,18.228,board_feet,1.13,20.6,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-08-15,aggregate,8.177,tons,15.47,126.5,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-10-22,aggregate,2.268,tons,13.88,31.48,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-08-27,cement,10.287,tons,107.35,1104.31,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-02-01,cement,17.653,tons,119.14,2103.18,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-03-19,aggregate,1.496,tons,18.34,27.44,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-02-02,cement,13.697,tons,133.16,1823.89,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-12-03,cement,0.893,tons,103.75,92.65,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-03-18,aggregate,8.981,tons,13.52,121.42,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-06-07,steel,0.182,tons,880.12,160.18,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-12-05,steel,6.789,tons,873.4,5929.51,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-10-20,cement,6.685,tons,138.92,928.68,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-04-21,aggregate,8.92,tons,13.27,118.37,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-03-25,cement,2.546,tons,111.53,283.96,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-04-11,aggregate,1.781,tons,13.68,24.36,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-07-19,steel,1.569,tons,1091.33,1712.3,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-01-14,rebar,3.133,tons,771.73,2417.83,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-09-05,steel,5.439,tons,888.83,4834.35,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-07-10,rebar,7.774,tons,779.6,6060.61,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-04-19,steel,22.036,tons,818.41,18034.48,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-03-18,aggregate,7.106,tons,18.11,128.69,True,synthetic_generator_v1
I.S. 109 - QUEENS,2024-11-04,rebar,18.788,tons,643.81,12095.9,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-02-24,rebar,9.71,tons,676.77,6571.44,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-03-19,lumber,8.944,board_feet,1.38,12.34,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-03-19,steel,0.603,tons,829.31,500.07,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-06-30,aggregate,11.053,tons,18.08,199.84,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-06-21,steel,7.335,tons,898.77,6592.48,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-01-26,aggregate,6.139,tons,17.49,107.37,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-09-02,steel,26.4,tons,789.0,20829.6,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-11-27,cement,2.904,tons,134.82,391.52,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-09-08,lumber,3.531,board_feet,1.07,3.78,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-04-30,cement,3.767,tons,143.13,539.17,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-06-05,cement,5.888,tons,133.35,785.16,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-06-14,steel,19.735,tons,844.11,16658.51,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-07-16,steel,6.349,tons,909.47,5774.23,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-01-30,rebar,8.28,tons,659.19,5458.09,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-08-30,lumber,9.522,board_feet,1.21,11.52,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-06-09,lumber,5.869,board_feet,1.17,6.87,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-10-18,cement,2.163,tons,140.37,303.62,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-11-16,cement,2.254,tons,136.58,307.85,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-02-06,cement,12.884,tons,129.18,1664.36,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-12-10,lumber,1.267,board_feet,1.29,1.63,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-12-09,cement,12.078,tons,129.66,1566.03,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-07-11,rebar,18.41,tons,721.24,13278.03,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-09-11,lumber,3.822,board_feet,1.41,5.39,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-01-31,aggregate,11.115,tons,12.86,142.94,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-03-27,aggregate,12.34,tons,18.61,229.65,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-12-07,cement,23.21,tons,125.81,2920.05,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-03-10,cement,13.778,tons,109.18,1504.28,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-02-07,steel,10.137,tons,919.8,9324.01,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-11-13,aggregate,2.358,tons,15.53,36.62,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-10-17,aggregate,5.837,tons,15.89,92.75,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-04-20,cement,12.3,tons,109.92,1352.02,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-09-08,aggregate,7.194,tons,18.66,134.24,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-04-04,steel,22.86,tons,922.63,21091.32,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-07-18,cement,3.921,tons,129.69,508.51,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-09-28,rebar,7.342,tons,769.06,5646.44,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-11-28,rebar,1.557,tons,773.47,1204.29,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-04-16,rebar,8.631,tons,847.03,7310.72,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-12-23,lumber,9.053,board_feet,1.32,11.95,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-07-14,lumber,18.098,board_feet,1.17,21.17,True,synthetic_generator_v1
INNOVATION DIPLOMA PLUS,2024-01-16,rebar,3.35,tons,773.34,2590.69,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-01-05,steel,1.838,tons,955.45,1756.12,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-08-24,aggregate,8.662,tons,16.8,145.52,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-08-06,lumber,5.486,board_feet,1.17,6.42,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-05-28,rebar,9.121,tons,768.81,7012.32,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-10-13,rebar,6.261,tons,692.63,4336.56,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-05-24,aggregate,8.806,tons,16.69,146.97,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-05-06,lumber,21.589,board_feet,1.44,31.09,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-05-29,steel,2.209,tons,875.66,1934.33,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-05-11,cement,7.311,tons,107.82,788.27,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-10-18,rebar,3.345,tons,759.94,2542.0,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-11-07,steel,17.192,tons,858.05,14751.6,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-10-23,aggregate,15.908,tons,14.46,230.03,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-10-21,lumber,10.706,board_feet,1.27,13.6,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-12-12,rebar,0.561,tons,642.97,360.71,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-04-24,cement,4.915,tons,108.16,531.61,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-09-01,steel,1.62,tons,1120.8,1815.7,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-12-08,rebar,8.03,tons,758.14,6087.86,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-05-18,cement,11.249,tons,113.96,1281.94,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-02-23,cement,21.999,tons,123.39,2714.46,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-02-01,steel,4.856,tons,806.45,3916.12,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-09-02,cement,3.495,tons,142.88,499.37,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-06-27,steel,6.218,tons,868.34,5399.34,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-12-29,aggregate,2.872,tons,16.26,46.7,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-03-05,cement,13.32,tons,113.73,1514.88,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-01-22,lumber,3.227,board_feet,1.17,3.78,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-02-02,steel,15.584,tons,1025.47,15980.92,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-04-24,rebar,7.319,tons,846.23,6193.56,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-07-01,cement,5.893,tons,108.55,639.69,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-02-28,steel,3.972,tons,1074.05,4266.13,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-07-01,rebar,6.168,tons,792.95,4890.92,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-07-19,steel,0.691,tons,1008.91,697.16,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-08-29,cement,13.029,tons,128.66,1676.31,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-08-08,cement,17.227,tons,147.33,2538.05,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-05-13,lumber,1.502,board_feet,1.29,1.94,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-04-06,lumber,1.741,board_feet,1.13,1.97,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-02-07,steel,4.573,tons,1101.44,5036.89,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-10-08,lumber,11.562,board_feet,1.45,16.76,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-04-07,aggregate,7.113,tons,13.7,97.45,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-12-09,steel,12.495,tons,876.61,10953.24,True,synthetic_generator_v1
P.S. 31 - STATEN ISLAND,2024-05-29,steel,6.679,tons,860.44,5746.88,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-05-09,aggregate,25.126,tons,15.56,390.96,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-02-04,cement,0.171,tons,123.9,21.19,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-01-06,aggregate,4.37,tons,17.89,78.18,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-03-13,aggregate,2.23,tons,17.63,39.31,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-05-07,cement,0.974,tons,110.33,107.46,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-11-24,lumber,6.089,board_feet,1.45,8.83,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-04-28,rebar,9.014,tons,750.72,6766.99,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-05-12,aggregate,6.261,tons,14.38,90.03,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-03-08,cement,7.232,tons,108.1,781.78,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-05-31,aggregate,29.456,tons,16.24,478.37,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-01-09,cement,16.208,tons,123.8,2006.55,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-03-24,steel,2.299,tons,783.76,1801.86,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-07-10,cement,0.566,tons,123.09,69.67,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-07-30,lumber,1.801,board_feet,1.37,2.47,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-02-22,aggregate,5.741,tons,16.6,95.3,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-12-19,aggregate,1.743,tons,13.39,23.34,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-11-03,steel,12.105,tons,1098.24,13294.2,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-01-26,aggregate,3.047,tons,15.97,48.66,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-08-13,steel,14.736,tons,1048.9,15456.59,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-08-28,steel,5.913,tons,788.07,4659.86,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-03-20,lumber,22.263,board_feet,1.31,29.16,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-10-26,lumber,7.76,board_feet,1.16,9.0,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-05-10,rebar,16.222,tons,797.92,12943.86,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-03-16,steel,9.089,tons,927.49,8429.96,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-02-09,steel,6.381,tons,800.9,5110.54,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-02-13,cement,10.096,tons,123.98,1251.7,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-09-19,cement,4.447,tons,113.31,503.89,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-06-26,rebar,14.427,tons,766.97,11065.08,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-12-08,cement,16.378,tons,123.81,2027.76,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-01-26,aggregate,4.404,tons,16.53,72.8,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-04-25,rebar,7.719,tons,637.29,4919.24,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-02-23,rebar,18.739,tons,789.44,14793.32,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-04-01,rebar,2.642,tons,684.14,1807.5,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-02-26,aggregate,10.079,tons,18.18,183.24,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-07-17,lumber,8.815,board_feet,1.14,10.05,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-10-12,aggregate,5.966,tons,17.89,106.73,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-03-17,steel,6.995,tons,805.68,5635.73,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-03-31,aggregate,1.648,tons,14.31,23.58,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-11-26,aggregate,8.819,tons,17.85,157.42,True,synthetic_generator_v1
THE FLUSHING INTERNATIONAL HS - Q,2024-04-08,steel,5.066,tons,959.25,4859.56,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-06-10,rebar,3.844,tons,724.72,2785.82,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-03-19,aggregate,11.268,tons,13.78,155.27,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-11-14,lumber,7.853,board_feet,1.04,8.17,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-07-12,cement,16.383,tons,118.09,1934.67,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-05-12,rebar,9.459,tons,749.34,7088.01,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-02-19,steel,3.8,tons,838.71,3187.1,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-02-24,steel,4.626,tons,779.56,3606.24,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-05-19,rebar,9.061,tons,744.64,6747.18,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-04-24,steel,18.288,tons,828.64,15154.17,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-03-18,cement,10.732,tons,147.59,1583.94,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-03-29,cement,0.917,tons,133.81,122.7,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-02-27,lumber,11.132,board_feet,1.28,14.25,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-08-10,rebar,5.307,tons,707.41,3754.22,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-01-05,cement,10.951,tons,138.65,1518.36,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-02-26,rebar,1.01,tons,611.38,617.49,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-06-07,lumber,16.395,board_feet,1.38,22.63,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-12-10,cement,14.662,tons,129.36,1896.68,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-09-14,aggregate,7.721,tons,15.4,118.9,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-09-25,aggregate,5.397,tons,14.71,79.39,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-07-17,aggregate,13.771,tons,14.44,198.85,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-07-23,lumber,5.889,board_feet,1.23,7.24,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-03-07,steel,0.134,tons,871.63,116.8,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-04-02,cement,7.273,tons,122.93,894.07,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-03-15,steel,5.237,tons,792.04,4147.91,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-04-03,cement,3.855,tons,115.65,445.83,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-11-09,lumber,8.516,board_feet,1.28,10.9,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-02-27,lumber,2.55,board_feet,1.46,3.72,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-10-17,cement,18.521,tons,106.32,1969.15,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-11-10,aggregate,14.739,tons,16.28,239.95,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-10-31,rebar,18.986,tons,672.75,12772.83,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-12-19,rebar,9.966,tons,790.53,7878.42,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-02-26,rebar,8.476,tons,600.57,5090.43,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-04-22,aggregate,3.283,tons,16.88,55.42,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-03-27,cement,6.065,tons,104.99,636.76,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-06-27,steel,4.943,tons,834.62,4125.53,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-07-21,steel,7.548,tons,1079.27,8146.33,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-01-02,lumber,1.114,board_feet,1.11,1.24,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-05-05,rebar,1.652,tons,846.76,1398.85,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-10-08,cement,16.759,tons,109.77,1839.64,True,synthetic_generator_v1
FORT HAMILTON HS - K,2024-08-01,rebar,0.118,tons,642.86,75.86,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-10-24,steel,6.775,tons,767.26,5198.19,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-10-02,rebar,16.865,tons,669.59,11292.64,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-02-08,rebar,13.699,tons,630.68,8639.69,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-11-06,aggregate,9.899,tons,18.26,180.76,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-12-21,cement,3.755,tons,118.91,446.51,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-10-30,aggregate,5.934,tons,14.23,84.44,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-12-20,lumber,1.017,board_feet,1.19,1.21,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-09-11,steel,4.921,tons,1022.83,5033.35,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-03-18,aggregate,3.277,tons,15.01,49.19,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-12-22,aggregate,11.704,tons,16.42,192.18,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-06-30,rebar,1.513,tons,827.24,1251.61,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-03-11,lumber,3.232,board_feet,1.26,4.07,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-10-16,steel,7.843,tons,888.63,6969.53,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-04-24,rebar,3.572,tons,773.21,2761.91,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-08-15,lumber,15.679,board_feet,1.45,22.73,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-10-23,rebar,12.922,tons,728.05,9407.86,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-11-12,aggregate,6.212,tons,15.29,94.98,True,synthetic_generator_v1
P.S. 152 - MANHATTAN,2024-06-04,cement,6.286,tons,121.03,760.79,True,synthetic_generator_v1
