ID,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,source_file,synthetic_flag,Reported,Fiscal_Year,Borough,Award,Council_District,Sponsor,Title,Description,Budget_Line,BIN,Incident Date,Record Type Description,Check2 Description,Fatality,Injury,House Number,Street Name,Block,Lot,Postcode,Latitude,Longitude,Community Board,Council District,BBL,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020),the_geom,Job_Number,Job_Type,Job_Status,CompltYear,PermitYear,ClassAInit,ClassAProp,ClassANet,HotelInit,HotelProp,OtherBInit,OtherBProp,Units_CO,Boro,AddressNum,AddressSt,Occ_Init,Occ_Prop,Bldg_Class,Job_Desc,DateFiled,DatePermit,DateLstUpd,DateComplt,ZoningDst1,ZoningDst2,ZoningDst3,SpeclDst1,SpeclDst2,FloorsInit,FloorsProp,Enlargemnt,Ownership,CenBlock20,CenTract20,BCTCB2020,BCT2020,NTA2020,NTAName20,CDTA2020,CDTAName20,CommntyDst,CouncilDst,SchSubDist,SchCommnty,SchElmntry,FireCmpany,FireBattln,FireDivsn,PolicePcnt,GeomSource,DCPEdited,Region,IncomeGroup,SpecialNotes,TableName,date,equipment,hours_used,hourly_cost_estimated,cost_estimated,maintenance_flag,is_synthetic,source,material,quantity,unit,unit_price_estimated,total_cost_estimated,will_delay
F CN0422,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,X,323000.0,18.0,Farias,EMS 3 COMMAND CAR,COMMAND CAR FOR EMS 3 LOCATED AT 501 ZEREGA AVENUE,F D109,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0161,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,250000.0,6.0,Brewer,THE ANDERSON SCHOOL SUPPLEMENTAL COOLING B:M044 S:M334,GYNMASIUM COOLING PROJECT (PB),E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0488,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,Q,198000.0,20.0,Ung,P.S. 162THE JOHN GOLDEN SCHOOL TECH UPGRADES B:Q162 S:Q162,TECHNOLOGY UPGRADES,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HO CN026,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2021,FY21,M,150000.0,9.0,Perkins,GOTHAM HEALTH SYDENHAM H+H,EAST HARLEM MAMMOGRAPHY UNIT PURCHASE,HO D003,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN037,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,35000.0,26.0,Van Bramer,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,TECHNOLOGY UPGRADES,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HA CN021,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,K,250000.0,36.0,Cornegy,NYCHA ALBANY HOUSES PLAYGROUND,FUNDING TO RENOVATE PLAYGROUND,HA D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0216,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,X,100000.0,8.0,Ayala,P.S. 30 HYDROPONIC LAB B:07X030 S:X030,HYDROPONIC SCIENCE LAB,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
P  NC180,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2024,FY24,K,500000.0,38.0,Avil├⌐s,NYC PARKS DEPT. CONTAINER TRUCK,30 YARD CONTAINER TRUCK FOR USE IN BROOKLYN,P  D933,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN465,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,200000.0,24.0,Lancman,P255Q - TECHNOLOGY PURCHASES,"FUNDS TO REPLACE SOUND SYSTEM AND VIDEO PROJECTOR, STAGE LIGHTING, UPDATE SEATING, FLOOR/LIGHTING REPLACEMENT AND NEW CURTAINS.",E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN352,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,K,95000.0,47.0,Treyger,P.S. 205 (20K205) - AUDIO/VISUAL SYSTEM UPGRADE,"ELECTRICAL WORK, AND NEW PROJECTOR AND SCREEN FOR THE AUDITORIUM.",E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HD NC076,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2025,FY25,X,250000.0,0.0,Speaker,THE NEW YORK FOUNDLING,RENOVATING A 1920S HOUSE SHARED BY TEN ADULTS WITH DEVELOPMENTAL DISABILITIES.,HD D024,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN736,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,K,50000.0,44.0,Yeger,TECH UPGRADES AT PS48,FUNDS WILL BE USED FOR TECH UPGRADES AT PS48.,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HD NC1181,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,K,1000000.0,3437.0,"Speaker,Gutierrez,Nurse",RISEBORO AFFORDABLE PRESERVATION PROGRAM PHASE 1,UPGRADES TO RISEBORO'S AFFORDABLE HOUSING IN BUSHWICK,HD D020,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN764,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,K,35000.0,47.0,Treyger,THE HIGH SCHOOL OF SPORTS MANAGEMENT (21K348) - TECHNOLOGY,TECHNOLOGY,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0037,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,50000.0,2.0,Rivera,BALLET TECH NYC PUBLIC SCHOOL FOR DANCE ROOM INITIAL OUTFITTING B:M442 S:M905,INITIAL OUFITTING OF NEWLY RENOVATED DANCE ROOM,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN851,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,K,235000.0,34.0,Reynoso,UPGRADES TO COLLEGE CENTER AT PROGRESS HIGH SCHOOL,FUNDS WILL GO TOWARDS RENOVATIONS TO EXISTING CLASSROOM FOR COLLEGE PREPARATION.,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN310,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,90000.0,30.0,Holden,P.S. 09Q,TECHNOLOGY UPGRADES,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
LB CN033,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,500000.0,1300.0,"Gjonaj, Speaker",NYPL: PELHAM PARKWAY- VAN NEST BRANCH,ADA COMPLIANT BATHROOM,LN D008,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HL NC018,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2021,FY21,K,304000.0,48.0,Deutsch,L'REFUAH MEDICAL AND REHABILITATION CENTER INC. - EZRA PLAZA,EZRA MEDICAL/ DENTAL PLAZA,HL DN150,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN989,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,X,40000.0,11.0,Cohen,P.S. 56X TECHNOLOGY GRANTS,FUNDING IS FOR TECHNOLOGY UPGRADE BLDG ID (X056) SCH ID (X056),E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0348,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,X,425000.0,13.0,Marmorato,P.S. 304 CAFETERIA RENOVATION B:X101 S:X304,CAFETERIA RENOVATIONS,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PV NC953,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,M,939000.0,0.0,Speaker,"SECOND STAGE THEATRE, INC.",HAYES THEATER STAGE HOUSE ROOF,PV DN375,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN428,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,50000.0,19.0,Vallone,P.S. 94 Q,TECHNOLOGY UPGRADE,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PV NC028,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,500000.0,15.0,Torres,NEW YORK BOTANICAL GARDEN,FUNDS WILL ADD A SECOND ELEVATOR CARRIAGE FOR ACCES TO THE TOP FLOOR OF THE LIBRARY BUILDING.,PV D205,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN788,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,K,35000.0,39.0,Lander,WEST BROOKLYN COMMUNITY HIGH SCHOOL- TECHNOLOGY,TECHNOLOGY,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HD NC928,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,X,1500000.0,17.0,"Speaker, Salamanca","THE DOE FUND, INC.",FUNDING WILL BE USED FOR THE DEVELOPMENT OF AN 151-UNIT PERMANENT AFFORDABLE HOUSING DEVELOPMENT,HD D024,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN968,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,140000.0,25.0,Dromm,PS 69 JACKSON HEIGHTS (30Q069),IP SURVEILLANCE CAMERA INSTALLATION,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
F  CN006,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,M,141000.0,5.0,Kallos,[NYPD] SECURITY CAMERAS,AT THE EAST 86TH STREET SUBWAY ENTRANCES: 1. SOUTHEAST C/O EAST 86TH ST. & 2ND AVE. 2. SOUTHWEST OR SOUTHEAST C/O EAST 86TH ST. & 3RD AVE. 3. SOUTHEAST C/O EAST 86TH ST. & LEXINGTON AVE. 4. NORTHEAST C/O EAST 83RD ST. & 2ND AVE.,PO D185,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
